ball,1,3.5,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,K Rabada,0,0,,,,,,"",""
ball,1,3.6,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,K Rabada,0,0,,,,,,"",""
ball,1,3.7,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,K Rabada,6,0,,,,,,"",""
ball,1,4.1,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,Ashok Sharma,4,0,,,,,,"",""
ball,1,4.2,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,Ashok Sharma,6,0,,,,,,"",""
ball,1,4.3,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,Ashok Sharma,1,0,,,,,,"",""
ball,1,4.4,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,Ashok Sharma,0,0,,,,,,"",""
ball,1,4.5,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,Ashok Sharma,2,0,,,,,,"",""
ball,1,4.6,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,Ashok Sharma,0,0,,,,,,"",""
ball,1,5.1,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,5.2,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,5.3,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,M Prasidh Krishna,6,0,,,,,,"",""
ball,1,5.4,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,M Prasidh Krishna,4,0,,,,,,"",""
ball,1,5.5,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,5.6,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,6.1,Rajasthan Royals,YBK Jaiswal,V Suryavanshi,Rashid Khan,1,0,,,,,,"",""
ball,1,6.2,Rajasthan Royals,V Suryavanshi,YBK Jaiswal,Rashid Khan,0,0,,,,,,caught,V Suryavanshi
ball,1,6.3,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,1,0,,,,,,"",""
ball,1,6.4,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,6.5,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,1,0,,,,,,"",""
ball,1,6.6,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,7.1,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,7.2,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,7.3,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,7.4,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,7.5,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,7.6,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,M Prasidh Krishna,4,0,,,,,,"",""
ball,1,8.1,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,1,0,,,,,,"",""
ball,1,8.2,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,8.3,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,0,5,5,,,,,"",""
ball,1,8.4,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,1,0,,,,,,"",""
ball,1,8.5,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,8.6,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,1,0,,,,,,"",""
ball,1,8.7,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Rashid Khan,2,0,,,,,,"",""
ball,1,9.1,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Ashok Sharma,0,0,,,,,,"",""
ball,1,9.2,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Ashok Sharma,4,0,,,,,,"",""
ball,1,9.3,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Ashok Sharma,0,0,,,,,,"",""
ball,1,9.4,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Ashok Sharma,0,0,,,,,,"",""
ball,1,9.5,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Ashok Sharma,1,0,,,,,,"",""
ball,1,9.6,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Ashok Sharma,0,0,,,,,,"",""
ball,1,10.1,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,4,0,,,,,,"",""
ball,1,10.2,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,2,0,,,,,,"",""
ball,1,10.3,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,0,0,,,,,,"",""
ball,1,10.4,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,0,0,,,,,,"",""
ball,1,10.5,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,0,0,,,,,,"",""
ball,1,10.6,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Rashid Khan,4,0,,,,,,"",""
ball,1,11.1,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Mohammed Siraj,0,0,,,,,,"",""
ball,1,11.2,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Mohammed Siraj,4,0,,,,,,"",""
ball,1,11.3,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,Mohammed Siraj,0,1,,,,1,,"",""
ball,1,11.4,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Mohammed Siraj,0,0,,,,,,"",""
ball,1,11.5,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Mohammed Siraj,4,0,,,,,,"",""
ball,1,11.6,Rajasthan Royals,Dhruv Jurel,YBK Jaiswal,Mohammed Siraj,6,0,,,,,,"",""
ball,1,12.1,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,K Rabada,0,0,,,,,,"",""
ball,1,12.2,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,K Rabada,4,0,,,,,,"",""
ball,1,12.3,Rajasthan Royals,YBK Jaiswal,Dhruv Jurel,K Rabada,0,0,,,,,,bowled,YBK Jaiswal
ball,1,12.4,Rajasthan Royals,R Parag,Dhruv Jurel,K Rabada,6,0,,,,,,"",""
ball,1,12.5,Rajasthan Royals,R Parag,Dhruv Jurel,K Rabada,2,0,,,,,,"",""
ball,1,12.6,Rajasthan Royals,R Parag,Dhruv Jurel,K Rabada,0,0,,,,,,"",""
